Accelerometer_x,Accelerometer_y,Accelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Magnetometer_x,Magnetometer_y,Magnetometer_z,Position
-0.01,0.98,-0.03,8.73,-20.75,-5.31,22.91,-16.42,-21.52,"Side
"
,,,,,,,,,
-0.03,0.99,-0.04,18.74,-5.92,0.31,22.49,-16.05,-21.47,"Side
"
,,,,,,,,,
-0.03,0.98,0.01,16.3,-2.26,0.24,22.35,-15.84,-23.34,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,4.64,-0.49,0.37,22.08,-15.67,-22.86,"Side
"
,,,,,,,,,
-0.03,0.98,0,2.14,1.22,0.31,21.68,-15.32,-22.45,"Side
"
,,,,,,,,,
-0.03,0.98,0.01,2.62,1.95,0.43,22.46,-15.77,-23,"Side
"
,,,,,,,,,
-0.02,0.98,0.02,2.14,1.71,0.43,22.63,-16.02,-23.69,"Side
"
,,,,,,,,,
-0.02,0.98,0,2.2,1.59,0.61,22.61,-15.82,-23,"Side
"
,,,,,,,,,
-0.03,0.98,0,2.44,1.65,0.37,21.94,-16.03,-23.47,"Side
"
,,,,,,,,,
-0.02,0.98,0.02,2.38,1.59,0.49,22.12,-15.84,-22.55,"Side
"
,,,,,,,,,
-0.03,0.99,0,2.14,1.59,0.43,22.57,-15.61,-23.3,"Side
"
,,,,,,,,,
-0.01,0.98,0.01,2.75,1.77,0.43,22.56,-16.15,-23.33,"Side
"
,,,,,,,,,
-0.04,0.98,0.02,2.14,1.59,0.49,22.03,-15.83,-23.4,"Side
"
,,,,,,,,,
-0.03,0.98,-0.01,2.14,1.65,0.31,21.74,-15.78,-23.17,"Side
"
,,,,,,,,,
-0.02,0.98,0.02,2.69,1.89,0.37,22.02,-14.92,-23.12,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,2.14,1.46,0.55,22.33,-15.58,-23.44,"Side
"
,,,,,,,,,
-0.03,0.99,-0.01,1.89,1.53,0.43,21.89,-15.78,-23.18,"Side
"
,,,,,,,,,
-0.02,0.98,0.02,2.87,2.08,0.31,22.24,-15.88,-23.4,"Side
"
,,,,,,,,,
-0.02,0.98,0.04,2.44,1.65,0.67,21.69,-15.61,-23.47,"Side
"
,,,,,,,,,
-0.04,0.99,-0.02,1.46,1.4,0.49,21.95,-15.8,-23.3,"Side
"
,,,,,,,,,
-0.02,0.98,0.02,3.3,2.08,0.43,22.17,-15.64,-22.97,"Side
"
,,,,,,,,,
-0.02,0.98,0.03,1.95,1.53,0.43,22.27,-15.48,-23.49,"Side
"
,,,,,,,,,
-0.04,0.99,-0.02,1.46,1.71,0.49,21.9,-15.45,-23.12,"Side
"
,,,,,,,,,
-0.02,0.98,0.02,3.42,2.01,0.37,22.05,-15.82,-22.9,"Side
"
,,,,,,,,,
-0.02,0.98,0.03,2.5,1.53,0.55,21.58,-16.32,-22.99,"Side
"
,,,,,,,,,
-0.04,0.99,-0.02,1.28,1.71,0.43,21.89,-15.83,-22.83,"Side
"
,,,,,,,,,
-0.01,0.98,0.03,3.54,2.01,0.31,22.05,-16.14,-22.92,"Side
"
,,,,,,,,,
-0.03,0.98,0.03,3.91,1.59,0.61,22.3,-15.95,-23.49,"Side
"
,,,,,,,,,
-0.03,0.98,-0.02,1.89,1.46,0.37,22,-16.08,-22.41,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,3.6,1.95,0.37,22,-16.11,-22.41,"Side
"
,,,,,,,,,
-0.02,0.98,0.03,3.05,1.53,0.55,21.47,-15.33,-23.02,"Side
"
,,,,,,,,,
-0.03,0.98,-0.01,2.01,1.59,0.43,22.08,-15.86,-23.24,"Side
"
,,,,,,,,,
-0.03,0.99,0,2.75,1.83,0.49,22.02,-15.55,-23.19,"Side
"
,,,,,,,,,
-0.01,0.98,0.03,2.62,1.71,0.49,21.62,-15.25,-22.91,"Side
"
,,,,,,,,,
-0.03,0.99,0,1.4,1.46,0.43,22.03,-15.31,-21.63,"Side
"
,,,,,,,,,
-0.03,0.99,0,2.62,1.77,0.43,21.8,-15.44,-23,"Side
"
,,,,,,,,,
-0.02,0.98,0.03,2.75,1.77,0.43,21.95,-15.78,-23.49,"Side
"
,,,,,,,,,
-0.03,0.98,0,1.53,1.65,0.24,21.85,-15.19,-21.84,"Side
"
,,,,,,,,,
-0.02,0.98,0,2.38,1.65,0.43,21.36,-15.32,-22.79,"Side
"
,,,,,,,,,
-0.04,0.98,0.02,2.2,1.65,0.37,21.97,-16.21,-22.57,"Side
"
,,,,,,,,,
-0.01,0.98,0.01,2.01,1.77,0.31,21.44,-15.61,-22.53,"Side
"
,,,,,,,,,
-0.03,0.98,0,1.95,1.65,0.55,22.25,-15.93,-23.16,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,2.5,1.83,0.31,22.05,-15.64,-23.12,"Side
"
,,,,,,,,,
0,0.98,0.03,2.2,1.59,0.55,21.68,-15.7,-22.77,"Side
"
,,,,,,,,,
-0.05,0.99,0,1.65,1.46,0.37,21.89,-15.86,-23.49,"Side
"
,,,,,,,,,
-0.02,0.98,0.01,2.81,1.89,0.37,21.89,-16.21,-23.56,"Side
"
,,,,,,,,,
-0.01,0.98,0.03,2.38,1.65,0.31,22.13,-15.61,-22.36,"Side
"
,,,,,,,,,
-0.04,0.98,0,1.53,1.4,0.55,22.07,-15.59,-22.33,"Side
"
,,,,,,,,,
-0.03,0.98,0,2.14,1.77,0.43,21.86,-15.92,-22.81,"Side
"
,,,,,,,,,
-0.01,0.98,0.04,2.69,1.71,0.55,21.64,-15.81,-22.99,"Side
"
,,,,,,,,,
-0.04,0.99,0,1.16,1.53,0.43,22.27,-16.49,-23.21,"Side
"
,,,,,,,,,
-0.03,0.98,0,2.93,1.65,0.31,21.53,-15.58,-23.11,"Side
"
,,,,,,,,,
-0.02,0.98,0.04,2.87,1.77,0.43,22.42,-15.92,-22.63,"Side
"
,,,,,,,,,
-0.03,0.98,0,1.16,1.59,0.43,21.97,-15.75,-22.14,"Side
"
,,,,,,,,,
-0.04,0.99,-0.01,2.56,1.53,0.31,22.2,-15.7,-24.07,"Side
"
,,,,,,,,,
-0.01,0.98,0.04,2.75,1.71,0.55,22.33,-15.64,-22.2,"Side
"
,,,,,,,,,
-0.04,0.98,0,1.53,1.53,0.55,22.01,-15.72,-22.08,"Side
"
,,,,,,,,,
-0.02,0.98,0,2.5,1.83,0.37,21.7,-15.53,-22.83,"Side
"
,,,,,,,,,
-0.02,0.98,0.03,2.81,1.65,0.49,22.2,-16.03,-22.95,"Side
"
,,,,,,,,,
-0.03,0.99,0,1.59,1.59,0.43,22.19,-15.71,-23.25,"Side
"
,,,,,,,,,
-0.02,0.99,0,2.32,1.65,0.37,22.01,-15.27,-24.11,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,2.01,1.65,0.43,22,-15.52,-23.05,"Side
"
,,,,,,,,,
-0.03,0.99,0,1.83,1.83,0.31,22.73,-15.65,-23.36,"Side
"
,,,,,,,,,
-0.02,0.99,0,2.26,1.71,0.43,22.14,-15.98,-23.4,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,2.01,1.65,0.37,22.24,-15.78,-23.36,"Side
"
,,,,,,,,,
-0.02,0.99,0,1.83,1.71,0.43,22.28,-15.54,-23.16,"Side
"
,,,,,,,,,
-0.03,0.98,0.01,2.44,1.89,0.43,22.11,-15.63,-22.58,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,2.2,1.83,0.43,22.02,-15.32,-23.19,"Side
"
,,,,,,,,,
-0.03,0.98,0.01,1.89,1.83,0.37,21.73,-15.33,-23.96,"Side
"
,,,,,,,,,
-0.03,0.98,0.01,2.38,1.83,0.37,22.42,-15.42,-22.25,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,2.26,1.83,0.49,21.83,-16.06,-23.29,"Side
"
,,,,,,,,,
-0.03,0.98,0,1.65,1.65,0.43,22.33,-15.89,-23.06,"Side
"
,,,,,,,,,
-0.03,0.98,0.01,2.38,1.89,0.43,22.07,-16.13,-23.03,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,2.32,1.59,0.43,22.24,-15.72,-23.17,"Side
"
,,,,,,,,,
-0.03,0.99,0,1.95,1.77,0.43,22.05,-15.75,-23.25,"Side
"
,,,,,,,,,
-0.03,0.98,0.01,2.2,1.83,0.49,22.17,-16.21,-23.16,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,2.08,1.77,0.37,22.33,-15.56,-22.96,"Side
"
,,,,,,,,,
-0.03,0.98,0.01,2.14,1.77,0.43,21.85,-15.45,-22.75,"Side
"
,,,,,,,,,
-0.03,0.98,0.01,2.44,1.83,0.31,21.95,-15.84,-23.93,"Side
"
,,,,,,,,,
-0.03,0.98,0.02,2.2,1.65,0.43,22.12,-15.87,-23.32,"Side
"
,,,,,,,,,
-0.03,0.98,0,2.2,1.53,0.37,22.52,-15.91,-23.44,"Side
"
,,,,,,,,,
-0.03,0.98,0.01,2.26,1.71,0.55,22.31,-15.43,-22.61,"Side
"
,,,,,,,,,
-0.02,0.98,0.01,2.26,1.89,0.43,22.33,-15.55,-23.21,"Side
"
,,,,,,,,,
-0.06,0.94,0.1,-19.17,9.95,2.99,22.42,-16.14,-22.78,"Side
"
,,,,,,,,,
-0.03,0.98,-0.02,-9.7,1.95,0.12,22.22,-15.83,-22.63,"Side
"
,,,,,,,,,
-0.03,1,-0.1,-24.48,21.91,2.69,22.85,-15.99,-21.31,"Side
"
,,,,,,,,,
-0.03,0.98,-0.06,-37.96,10.25,-1.16,22.29,-16.54,-20.21,"Side
"
,,,,,,,,,
-0.03,0.98,-0.09,-42.97,5.25,-0.06,22.74,-17.61,-19.57,"Side
"
,,,,,,,,,
-0.03,0.98,-0.22,-46.63,1.22,-0.12,22.74,-17.75,-15.75,"Side
"
,,,,,,,,,
-0.03,0.95,-0.14,-21.55,2.08,0.55,22.71,-17.98,-16.39,"Side
"
,,,,,,,,,
-0.03,0.97,-0.29,-40.16,0.92,1.46,23.08,-18.35,-16.02,"Side
"
,,,,,,,,,
-0.03,0.96,-0.24,5.55,2.01,-0.67,22.66,-19.13,-15.64,"Side
"
,,,,,,,,,
-0.04,0.97,-0.3,-21.48,2.32,0.73,22.57,-18.98,-14.17,"Side
"
,,,,,,,,,
-0.04,0.96,-0.26,25.39,9.64,-3.23,23.16,-18.6,-13.85,"Side
"
,,,,,,,,,
-0.06,0.96,-0.19,40.28,3.36,2.01,23.35,-17.88,-16.2,"Side
"
,,,,,,,,,
-0.03,0.97,-0.19,29.48,1.89,0.06,22.99,-18.46,-15.95,"Side
"
,,,,,,,,,
-0.04,0.97,-0.15,-0.12,1.95,0.92,22.91,-17.61,-17.08,"Side
"
,,,,,,,,,
-0.02,0.96,-0.17,-18.92,3.42,-0.12,23.34,-19.15,-16.74,"Side
"
,,,,,,,,,
-0.06,0.97,-0.24,-18.25,-4.46,1.1,23.21,-18.98,-16.47,"Side
"
,,,,,,,,,
-0.03,0.96,-0.22,4.33,4.09,0.37,23.36,-19.26,-14.55,"Side
"
,,,,,,,,,
-0.06,0.97,-0.28,13.12,0.43,1.16,23.13,-18.84,-15.36,"Side
"
,,,,,,,,,
-0.06,0.92,-0.29,12.82,-32.29,9.64,22.24,-18.36,-16.14,"Side
"
,,,,,,,,,
0,1.01,-0.19,-10.44,-12.33,0.12,21.98,-18.04,-16.72,"Side
"
,,,,,,,,,
-0.04,0.96,-0.18,7.39,-6.16,2.32,21.57,-18.63,-15.87,"Side
"
,,,,,,,,,
-0.02,0.96,-0.18,-40.47,11.72,-0.61,22.05,-18.86,-15.37,"Side
"
,,,,,,,,,
-0.04,0.95,-0.3,-47.49,-1.28,-1.89,21.94,-19.64,-12.4,"Side
"
,,,,,,,,,
-0.02,0.95,-0.38,-32.17,7.51,-4.46,22.3,-19.85,-10.29,"Side
"
,,,,,,,,,
-0.02,0.94,-0.37,20.08,18.43,-5.19,21.92,-20.26,-11.44,"Side
"
,,,,,,,,,
-0.02,0.94,-0.31,29.97,6.53,0.73,23.22,-20.47,-12.94,"Side
"
,,,,,,,,,
-0.03,0.95,-0.29,17.64,1.1,0.92,23.1,-20.36,-13.62,"Side
"
,,,,,,,,,
-0.03,0.95,-0.25,27.28,-0.55,1.53,22.89,-20.17,-13.45,"Side
"
,,,,,,,,,
-0.03,0.97,-0.24,41.99,-4.15,1.95,23.41,-19.43,-15.09,"Side
"
,,,,,,,,,
-0.04,0.96,-0.2,17.27,-1.28,1.1,22.74,-19.45,-15.98,"Side
"
,,,,,,,,,
-0.02,0.98,-0.23,29.79,-4.82,1.53,23.25,-19.3,-16.58,"Side
"
,,,,,,,,,
-0.05,0.96,-0.07,39.79,-6.41,1.89,22.62,-18.38,-18.46,"Side
"
,,,,,,,,,
-0.01,0.99,-0.12,41.5,-11.66,1.53,23.3,-18.31,-18.97,"Side
"
,,,,,,,,,
-0.04,0.98,-0.06,50.78,-21.42,0.79,22.36,-17.69,-20.45,"Side
"
,,,,,,,,,
-0.03,0.99,-0.03,3.36,0.67,0.18,22.3,-17.2,-21.34,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.26,1.59,0.37,22.29,-17.05,-21.12,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.38,1.53,0.37,21.68,-17.1,-21.34,"Side
"
,,,,,,,,,
-0.03,0.99,-0.05,2.32,1.71,0.31,22.16,-17.16,-20.92,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.08,1.77,0.37,22.53,-17.09,-21.17,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.44,1.77,0.31,22.13,-16.99,-20.95,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.14,1.77,0.37,22.18,-17.09,-21.74,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.5,1.83,0.49,22.08,-16.93,-21.81,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.14,1.83,0.43,21.85,-16.98,-21.53,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.2,1.71,0.43,21.55,-17.2,-20.96,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.26,1.71,0.43,21.46,-17.36,-20.67,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.26,1.77,0.37,21.94,-17.19,-21.74,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.38,1.65,0.43,22.02,-17.13,-21.97,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,2.2,1.71,0.37,22.06,-17.05,-20.7,"Side
"
,,,,,,,,,
-0.03,0.96,0.03,-15.01,5.13,0.43,21.87,-16.35,-20.95,"Side
"
,,,,,,,,,
-0.03,0.98,-0.1,-32.1,11.54,0.24,21.51,-17.7,-20.21,"Side
"
,,,,,,,,,
-0.04,0.97,-0.13,-29.48,10.8,-0.37,21.89,-18.35,-18.76,"Side
"
,,,,,,,,,
-0.03,0.98,-0.18,-29.24,15.2,-1.22,22.07,-17.87,-17.53,"Side
"
,,,,,,,,,
-0.04,0.98,-0.18,-16.66,8.73,-0.98,22.34,-17.76,-16.86,"Side
"
,,,,,,,,,
-0.03,0.97,-0.19,-5.98,9.95,-0.98,22.56,-18.84,-15.08,"Side
"
,,,,,,,,,
-0.03,0.97,-0.21,-8,8.42,-0.43,22.49,-18.59,-15.31,"Side
"
,,,,,,,,,
-0.03,0.98,-0.22,-6.41,7.08,-0.55,23.62,-18.75,-14.43,"Side
"
,,,,,,,,,
-0.01,0.98,-0.19,18.86,19.71,-2.44,23.65,-18.85,-14.99,"Side
"
,,,,,,,,,
-0.04,0.96,-0.21,12.94,4.7,0.06,23.69,-18.4,-17.08,"Side
"
,,,,,,,,,
0,0.98,-0.19,13.43,7.87,0,23.66,-19.01,-15.41,"Side
"
,,,,,,,,,
-0.03,0.98,-0.16,18.98,9.4,-0.18,23.66,-18.52,-17.05,"Side
"
,,,,,,,,,
-0.07,0.96,-0.16,10.38,4.52,0.18,23.58,-18.48,-18.12,"Side
"
,,,,,,,,,
-0.03,0.98,-0.14,-2.75,-6.53,1.83,23.43,-18.7,-17.49,"Side
"
,,,,,,,,,
-0.03,0.97,-0.18,-5.37,-14.71,2.2,22.72,-17.77,-16.98,"Side
"
,,,,,,,,,
0.01,0.96,-0.09,-14.83,-23.62,4.7,23.16,-18.43,-17.72,"Side
"
,,,,,,,,,
-0.02,0.95,-0.16,-41.32,-29.05,6.23,21.58,-18.79,-16.61,"Side
"
,,,,,,,,,
-0.04,0.93,-0.32,-53.77,-30.76,6.84,21.11,-19.13,-14.55,"Side
"
,,,,,,,,,
-0.04,0.93,-0.38,-75.74,-14.34,-0.73,20.68,-19.75,-12.44,"Side
"
,,,,,,,,,
-0.05,0.88,-0.36,-67.38,-7.14,-4.27,21.3,-20.09,-8.98,"Side
"
,,,,,,,,,
-0.01,0.88,-0.52,-94.91,-9.95,-9.77,21.92,-19.93,-5.29,"Side
"
,,,,,,,,,
0.06,0.77,-0.53,-31.86,12.88,-9.95,21.87,-20.61,-5.03,"Side
"
,,,,,,,,,
-0.02,0.81,-0.65,-38.27,4.33,10.31,22.42,-20.15,-2.53,"Side
"
,,,,,,,,,
-0.04,0.81,-0.6,-12.88,0.43,-0.49,22.12,-20.43,-1.88,"Side
"
,,,,,,,,,
-0.02,0.78,-0.62,-2.93,12.82,-3.72,22.23,-19.62,-1.99,"Side
"
,,,,,,,,,
-0.04,0.79,-0.65,-13.24,12.7,-6.77,22.16,-19.92,-1.06,"Side
"
,,,,,,,,,
-0.02,0.77,-0.63,-6.1,7.08,-3.78,22.45,-20.17,-0.39,"Side
"
,,,,,,,,,
-0.03,0.77,-0.64,-6.23,3.17,-0.67,22.06,-19.57,-0.52,"Side
"
,,,,,,,,,
-0.04,0.79,-0.68,-17.76,1.53,0.31,22.02,-19.82,-0.56,"Side
"
,,,,,,,,,
-0.06,0.81,-0.59,78.43,-5.68,8.18,22.41,-20.3,-2.06,"Side
"
,,,,,,,,,
-0.02,0.93,-0.55,116.58,47.73,-20.75,22.77,-20.48,-5.24,"Side
"
,,,,,,,,,
-0.03,0.91,-0.41,144.17,57.98,-15.69,23.55,-20.42,-10.55,"Side
"
,,,,,,,,,
-0.04,0.99,-0.39,71.17,40.41,-7.93,23.57,-19.46,-13.92,"Side
"
,,,,,,,,,
0.03,0.94,-0.03,121.95,68.6,-3.91,24.76,-18.47,-17.31,"Side
"
,,,,,,,,,
-0.03,0.99,-0.19,-23.44,-32.84,3.3,25.34,-17.91,-18.32,"Side
"
,,,,,,,,,
-0.03,0.99,-0.18,-12.63,-19.96,2.62,24.26,-18.14,-17.11,"Side
"
,,,,,,,,,
-0.05,0.98,-0.14,3.54,-1.53,1.53,23.86,-18.13,-18.21,"Side
"
,,,,,,,,,
-0.02,0.97,-0.18,-30.94,-12.27,2.56,23.06,-18.32,-17.35,"Side
"
,,,,,,,,,
-0.04,0.97,-0.22,-36.56,-20.2,4.82,22.74,-18.66,-15.49,"Side
"
,,,,,,,,,
-0.07,0.94,-0.31,-10.25,-31.98,7.39,22.34,-18.96,-15.39,"Side
"
,,,,,,,,,
-0.01,0.99,-0.29,-20.14,-22.46,5.92,22.47,-18.95,-14.38,"Side
"
,,,,,,,,,
-0.04,0.91,-0.32,-16.6,-9.03,5.07,21.28,-19.15,-14.26,"Side
"
,,,,,,,,,
-0.03,0.92,-0.31,-111.08,6.1,-3.42,21.5,-20.08,-12.84,"Side
"
,,,,,,,,,
-0.03,0.93,-0.4,-58.96,3.48,1.77,21.85,-20.35,-8.91,"Side
"
,,,,,,,,,
-0.04,0.89,-0.55,-44.8,-1.04,-2.5,21.57,-20.35,-6.63,"Side
"
,,,,,,,,,
-0.06,0.93,-0.54,16.17,5.49,-6.04,22.22,-20.95,-6.69,"Side
"
,,,,,,,,,
-0.04,0.9,-0.47,32.96,5.98,3.48,22.47,-20.74,-8.31,"Side
"
,,,,,,,,,
-0.04,0.92,-0.51,51.21,4.27,0,22.55,-20.62,-8.36,"Side
"
,,,,,,,,,
-0.03,0.93,-0.34,79.77,23.38,-4.46,22.9,-19.98,-11.98,"Side
"
,,,,,,,,,
-0.01,0.94,-0.28,56.7,14.4,-2.14,23.18,-19.51,-14.65,"Side
"
,,,,,,,,,
-0.03,0.95,-0.17,34.73,-0.18,0.92,23.17,-19.65,-15.19,"Side
"
,,,,,,,,,
-0.03,0.95,-0.2,-12.63,2.81,0.49,22.97,-19.89,-15.25,"Side
"
,,,,,,,,,
-0.03,0.97,-0.31,-9.16,0.67,0.12,22.91,-19.93,-13.48,"Side
"
,,,,,,,,,
-0.03,0.98,-0.28,37.11,1.71,1.16,22.67,-19.31,-15.25,"Side
"
,,,,,,,,,
-0.03,0.97,-0.23,20.2,1.28,0.55,22.81,-19.25,-15.44,"Side
"
,,,,,,,,,
-0.03,0.96,-0.21,20.57,-5,1.59,23.23,-19.37,-16.37,"Side
"
,,,,,,,,,
-0.03,0.98,-0.17,35.52,-3.72,1.4,22.88,-19.25,-16.64,"Side
"
,,,,,,,,,
-0.03,0.98,-0.12,40.53,-7.93,1.71,22.8,-18.58,-19.35,"Side
"
,,,,,,,,,
-0.03,0.97,-0.1,24.54,-11.84,1.28,22.46,-17.88,-20.21,"Side
"
,,,,,,,,,
-0.03,0.95,0.01,-48.83,6.23,0.85,22.38,-17.88,-18.48,"Side
"
,,,,,,,,,
-0.04,0.93,-0.21,-159.97,45.47,-9.34,22.6,-19.58,-14.79,"Side
"
,,,,,,,,,
-0.03,0.93,-0.49,-122.62,20.57,-8.12,23.5,-20.47,-10.23,"Side
"
,,,,,,,,,
-0.04,0.91,-0.55,-32.47,0.43,0.31,23.71,-21.3,-7.04,"Side
"
,,,,,,,,,
-0.06,0.91,-0.46,13.55,8,-3.85,23.19,-20.92,-8.42,"Side
"
,,,,,,,,,
-0.03,0.9,-0.46,19.71,2.08,1.95,23.39,-20.72,-9.02,"Side
"
,,,,,,,,,
-0.03,0.9,-0.39,-0.12,2.38,0.37,23.8,-20.39,-8.79,"Side
"
,,,,,,,,,
-0.04,0.91,-0.44,3.48,1.28,-0.24,23.84,-20.39,-8.06,"Side
"
,,,,,,,,,
-0.03,0.91,-0.42,21.67,2.44,0.73,23.89,-20.14,-8.94,"Side
"
,,,,,,,,,
-0.04,0.92,-0.4,32.17,1.77,0.79,24.29,-20.29,-10.51,"Side
"
,,,,,,,,,
-0.03,0.93,-0.35,37.84,1.46,1.16,23.75,-20.07,-10.64,"Side
"
,,,,,,,,,
-0.04,0.94,-0.31,34.24,1.53,1.28,23.72,-19.89,-12.16,"Side
"
,,,,,,,,,
-0.03,0.95,-0.31,6.59,1.22,0.49,23.56,-20.09,-12.9,"Side
"
,,,,,,,,,
-0.04,0.95,-0.3,8.3,-0.85,1.16,23.95,-19.74,-12.78,"Side
"
,,,,,,,,,
-0.03,0.96,-0.35,1.4,1.16,0.37,23.08,-20.32,-13.68,"Side
"
,,,,,,,,,
-0.03,0.96,-0.28,30.64,-3.91,2.26,23.5,-19.6,-13.7,"Side
"
,,,,,,,,,
-0.04,0.96,-0.22,47.67,-8.18,2.93,23.44,-19.63,-15.65,"Side
"
,,,,,,,,,
-0.03,0.98,-0.21,26.98,-6.47,1.89,23.3,-18.81,-16.38,"Side
"
,,,,,,,,,
-0.02,0.98,-0.16,28.99,-6.71,1.77,23.12,-19.2,-17.76,"Side
"
,,,,,,,,,
-0.05,0.94,-0.02,26.73,-4.58,1.65,23.28,-18.86,-18.49,"Side
"
,,,,,,,,,
-0.02,0.98,-0.22,-14.95,0.55,-0.12,23.22,-18.87,-17.92,"Side
"
,,,,,,,,,
-0.03,0.98,-0.21,13.37,1.83,0.79,23.39,-18.16,-17.61,"Side
"
,,,,,,,,,
-0.03,0.98,-0.13,45.65,-6.41,1.4,23.24,-18.24,-17.54,"Side
"
,,,,,,,,,
-0.02,0.98,-0.08,33.75,-15.26,1.4,22.99,-18.13,-19.74,"Side
"
,,,,,,,,,
-0.05,0.98,-0.07,19.71,-10.31,0.79,22.66,-17.08,-20.58,"Side
"
,,,,,,,,,
-0.02,0.98,-0.06,6.1,0.61,0.37,22.52,-17.4,-21.03,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,9.83,-1.46,0.37,22.22,-17.4,-21.19,"Side
"
,,,,,,,,,
-0.03,0.98,-0.05,3.66,0,0.43,23.06,-16.99,-20.58,"Side
"
,,,,,,,,,
-0.03,0.99,-0.07,-3.85,1.71,0.37,22.12,-17.1,-21.52,"Side
"
,,,,,,,,,
-0.02,0.98,-0.03,12.82,1.46,0.61,22.58,-17.08,-21.48,"Side
"
,,,,,,,,,
-0.03,0.97,-0.13,-94.73,7.87,3.36,22.14,-18.04,-20.1,"Side
"
,,,,,,,,,
-0.03,0.97,-0.27,-100.28,9.09,-1.59,22.44,-18.81,-16.87,"Side
"
,,,,,,,,,
-0.02,0.96,-0.28,-58.29,2.56,-3.72,22.71,-19.52,-13.73,"Side
"
,,,,,,,,,
-0.04,0.95,-0.37,-24.17,1.59,-0.61,22.44,-19.6,-11.99,"Side
"
,,,,,,,,,
-0.04,0.93,-0.35,-14.04,4.58,-1.59,22.67,-19.92,-11.98,"Side
"
,,,,,,,,,
-0.02,0.93,-0.35,-16.54,9.95,-2.44,22.74,-20.42,-11.94,"Side
"
,,,,,,,,,
-0.04,0.93,-0.35,-11.47,2.38,0.24,22.23,-20.34,-9.8,"Side
"
,,,,,,,,,
-0.03,0.91,-0.41,8.79,1.46,0.43,22.77,-20.58,-10.05,"Side
"
,,,,,,,,,
-0.03,0.93,-0.39,6.04,1.95,0.12,22.52,-20.06,-10.91,"Side
"
,,,,,,,,,
-0.04,0.94,-0.37,31.13,1.71,0.43,22.38,-19.59,-10.4,"Side
"
,,,,,,,,,
-0.03,0.93,-0.32,27.53,2.2,0.43,22.33,-19.89,-12.02,"Side
"
,,,,,,,,,
-0.03,0.94,-0.33,-0.49,1.59,0.61,22.92,-20.48,-12.13,"Side
"
,,,,,,,,,
-0.03,0.95,-0.32,12.15,1.77,-0.06,23.39,-19.45,-12.98,"Side
"
,,,,,,,,,
-0.03,0.93,-0.29,6.96,2.01,0.61,23.19,-19.8,-12.82,"Side
"
,,,,,,,,,
-0.03,0.94,-0.33,-6.9,1.53,0.55,22.92,-19.58,-12.29,"Side
"
,,,,,,,,,
-0.04,0.95,-0.33,3.97,1.65,0.61,23.03,-20.08,-12.98,"Side
"
,,,,,,,,,
-0.03,0.94,-0.31,10.62,1.65,0.92,22.96,-19.14,-13.62,"Side
"
,,,,,,,,,
-0.03,0.95,-0.32,7.63,1.83,-0.55,23.41,-19.75,-12.78,"Side
"
,,,,,,,,,
-0.03,0.95,-0.3,22.64,1.89,0.43,22.96,-19.49,-12.99,"Side
"
,,,,,,,,,
-0.03,0.96,-0.26,33.08,2.2,0.79,23.1,-19.87,-14.98,"Side
"
,,,,,,,,,
-0.03,0.96,-0.23,53.59,0.85,1.04,23.71,-18.88,-16.64,"Side
"
,,,,,,,,,
-0.03,0.99,-0.26,-6.77,0.61,0.73,22.84,-18.75,-16.77,"Side
"
,,,,,,,,,
-0.03,0.96,-0.14,11.96,1.04,0.49,23.21,-18.75,-18.03,"Side
"
,,,,,,,,,
-0.03,0.98,-0.22,-13.37,1.59,0.12,22.44,-18.7,-17.05,"Side
"
,,,,,,,,,
-0.03,0.97,-0.2,10.99,1.71,0.49,23.13,-19.02,-17.64,"Side
"
,,,,,,,,,
-0.03,0.97,-0.17,3.11,1.83,0.43,23.3,-18.44,-17.16,"Side
"
,,,,,,,,,
-0.03,0.97,-0.18,2.69,1.53,0.43,22.63,-19.19,-17.98,"Side
"
,,,,,,,,,
-0.03,0.97,-0.19,-5.92,1.71,0.31,22.73,-18.95,-18.08,"Side
"
,,,,,,,,,
